[12-Aug-2024 10:49:57 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 10:56:41 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 10:57:21 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 25
[12-Aug-2024 10:57:28 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 25
[12-Aug-2024 10:59:05 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 11:02:59 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 26
[12-Aug-2024 11:05:05 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 11:10:56 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 11:41:16 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 14
[12-Aug-2024 11:41:27 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:14:51 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[12-Aug-2024 14:15:36 America/Sao_Paulo] PHP Warning:  Undefined variable $obj in C:\xampp\htdocs\patrimonio\app\control\geral\CadastraMovimentacaoForm.php on line 170
[12-Aug-2024 14:17:28 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:17:43 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:17:47 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[12-Aug-2024 14:18:01 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:18:55 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:19:03 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:19:16 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:20:55 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:21:32 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:29:13 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:29:31 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:35:28 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting "function" or "const" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 20
[12-Aug-2024 14:35:52 America/Sao_Paulo] PHP Fatal error:  Uncaught ReflectionException: Class "Leitor" does not exist in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php:59
Stack trace:
#0 C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php(59): ReflectionClass->__construct('Leitor')
#1 C:\xampp\htdocs\patrimonio\engine.php(43): Adianti\Core\AdiantiCoreApplication::run('0')
#2 C:\xampp\htdocs\patrimonio\engine.php(100): TApplication::run()
#3 {main}
  thrown in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php on line 59
[12-Aug-2024 14:38:32 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 14:54:15 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token "catch", expecting "function" or "const" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 52
[12-Aug-2024 14:58:28 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting "function" or "const" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 58
[12-Aug-2024 15:06:11 America/Sao_Paulo] PHP Warning:  Undefined array key "onShow" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[12-Aug-2024 15:06:21 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[13-Aug-2024 08:46:59 America/Sao_Paulo] PHP Warning:  Undefined array key 0 in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[13-Aug-2024 08:47:16 America/Sao_Paulo] PHP Warning:  Undefined array key 0 in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[13-Aug-2024 08:47:23 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[13-Aug-2024 11:06:28 America/Sao_Paulo] PHP Warning:  Undefined array key "patrimonio" in C:\xampp\htdocs\patrimonio\app\control\geral\Leitor.php on line 24
[13-Aug-2024 11:38:56 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[13-Aug-2024 11:39:32 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[13-Aug-2024 13:38:31 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[13-Aug-2024 14:24:24 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[13-Aug-2024 14:46:38 America/Sao_Paulo] PHP Parse error:  Unclosed '{' on line 3 in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 145
[13-Aug-2024 14:47:00 America/Sao_Paulo] PHP Fatal error:  Uncaught ReflectionException: Class "LerCodigoQR" does not exist in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php:59
Stack trace:
#0 C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php(59): ReflectionClass->__construct('LerCodigoQR')
#1 C:\xampp\htdocs\patrimonio\engine.php(43): Adianti\Core\AdiantiCoreApplication::run('0')
#2 C:\xampp\htdocs\patrimonio\engine.php(100): TApplication::run()
#3 {main}
  thrown in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php on line 59
[13-Aug-2024 14:53:08 America/Sao_Paulo] PHP Parse error:  Unclosed '{' on line 3 in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 107
[13-Aug-2024 15:00:47 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 70
[13-Aug-2024 15:02:10 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 70
[13-Aug-2024 15:03:07 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 70
[13-Aug-2024 15:03:25 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 71
[13-Aug-2024 15:03:44 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 71
[13-Aug-2024 15:03:53 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 70
[13-Aug-2024 15:15:13 America/Sao_Paulo] PHP Warning:  Undefined variable $Local in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 38
[13-Aug-2024 15:19:44 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[13-Aug-2024 15:26:00 America/Sao_Paulo] PHP Fatal error:  Uncaught ReflectionException: Class "LerCodigoQR" does not exist in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php:59
Stack trace:
#0 C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php(59): ReflectionClass->__construct('LerCodigoQR')
#1 C:\xampp\htdocs\patrimonio\engine.php(43): Adianti\Core\AdiantiCoreApplication::run('0')
#2 C:\xampp\htdocs\patrimonio\engine.php(100): TApplication::run()
#3 {main}
  thrown in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php on line 59
[13-Aug-2024 15:26:59 America/Sao_Paulo] PHP Fatal error:  Uncaught ReflectionException: Class "LerCodigoQR" does not exist in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php:59
Stack trace:
#0 C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php(59): ReflectionClass->__construct('LerCodigoQR')
#1 C:\xampp\htdocs\patrimonio\engine.php(43): Adianti\Core\AdiantiCoreApplication::run('0')
#2 C:\xampp\htdocs\patrimonio\engine.php(100): TApplication::run()
#3 {main}
  thrown in C:\xampp\htdocs\patrimonio\lib\adianti\core\AdiantiCoreApplication.php on line 59
[13-Aug-2024 15:28:50 America/Sao_Paulo] PHP Warning:  Undefined variable $Local in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 43
[13-Aug-2024 15:28:53 America/Sao_Paulo] PHP Warning:  Undefined variable $Local in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 43
[14-Aug-2024 08:29:50 America/Sao_Paulo] PHP Warning:  Undefined variable $Local in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 43
[14-Aug-2024 08:33:26 America/Sao_Paulo] PHP Warning:  foreach() argument must be of type array|object, null given in C:\xampp\htdocs\patrimonio\lib\adianti\wrapper\BootstrapFormBuilder.php on line 761
[14-Aug-2024 08:35:57 America/Sao_Paulo] PHP Parse error:  Unclosed '{' on line 16 does not match ')' in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 32
[14-Aug-2024 08:38:24 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting ")" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 32
[14-Aug-2024 08:38:33 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting ")" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 32
[14-Aug-2024 08:40:07 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting ")" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 32
[14-Aug-2024 08:40:14 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting ")" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 32
[14-Aug-2024 08:50:59 America/Sao_Paulo] PHP Fatal error:  LerCodigoQR and Adianti\Base\AdiantiStandardListTrait define the same property ($loaded) in the composition of LerCodigoQR. However, the definition differs and is considered incompatible. Class was composed in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 3
[14-Aug-2024 08:51:19 America/Sao_Paulo] PHP Fatal error:  LerCodigoQR and Adianti\Base\AdiantiStandardListTrait define the same property ($limit) in the composition of LerCodigoQR. However, the definition differs and is considered incompatible. Class was composed in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 3
[14-Aug-2024 08:52:41 America/Sao_Paulo] PHP Fatal error:  LerCodigoQR and Adianti\Base\AdiantiStandardListTrait define the same property ($database) in the composition of LerCodigoQR. However, the definition differs and is considered incompatible. Class was composed in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 3
[14-Aug-2024 09:17:48 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected variable "$vbox" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 31
[14-Aug-2024 09:20:41 America/Sao_Paulo] PHP Warning:  Undefined variable $dropbox in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 34
[14-Aug-2024 09:24:51 America/Sao_Paulo] PHP Warning:  Undefined variable $panel in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 24
[14-Aug-2024 09:39:12 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 6: parser error : Extra content at the end of the document in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:12 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): &lt;menu&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:12 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:12 America/Sao_Paulo] PHP Fatal error:  Uncaught Exception: String could not be parsed as XML in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php:24
Stack trace:
#0 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php(24): SimpleXMLElement->__construct('<?xml version="...')
#1 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenuFactory.php(12): BuilderMenu->__construct('menu.xml')
#2 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(103): BuilderMenuFactory::getInstance('theme4', 'menu.xml')
#3 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(249): BuilderTemplateParser::parse('<!DOCTYPE html>...', 'theme4')
#4 C:\xampp\htdocs\patrimonio\index.php(13): BuilderTemplateParser::init('layout')
#5 {main}
  thrown in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:47 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 182: parser error : Extra content at the end of the document in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:47 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): &lt;!DOCTYPE html&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:47 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:39:47 America/Sao_Paulo] PHP Fatal error:  Uncaught Exception: String could not be parsed as XML in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php:24
Stack trace:
#0 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php(24): SimpleXMLElement->__construct('<?xml version="...')
#1 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenuFactory.php(12): BuilderMenu->__construct('menu.xml')
#2 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(103): BuilderMenuFactory::getInstance('theme4', 'menu.xml')
#3 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(249): BuilderTemplateParser::parse('<!DOCTYPE html>...', 'theme4')
#4 C:\xampp\htdocs\patrimonio\index.php(13): BuilderTemplateParser::init('layout')
#5 {main}
  thrown in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 7: parser error : Opening and ending tag mismatch: menu line 6 and menuitem in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): 		&lt;/menuitem&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): 		           ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 67: parser error : Opening and ending tag mismatch: menuitem line 6 and menu in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():     &lt;/menu&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():            ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:24 America/Sao_Paulo] PHP Fatal error:  Uncaught Exception: String could not be parsed as XML in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php:24
Stack trace:
#0 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php(24): SimpleXMLElement->__construct('<?xml version="...')
#1 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenuFactory.php(12): BuilderMenu->__construct('menu.xml')
#2 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(103): BuilderMenuFactory::getInstance('theme4', 'menu.xml')
#3 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(249): BuilderTemplateParser::parse('<!DOCTYPE html>...', 'theme4')
#4 C:\xampp\htdocs\patrimonio\index.php(13): BuilderTemplateParser::init('layout')
#5 {main}
  thrown in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 63: parser error : Opening and ending tag mismatch: menuitem line 48 and menu in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():     &lt;/menu&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():            ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 64: parser error : Opening and ending tag mismatch: menu line 48 and menuitem in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():   &lt;/menuitem&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():              ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 176: parser error : Opening and ending tag mismatch: menuitem line 48 and menu in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): &lt;/menu&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():        ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 178: parser error : EndTag: '&lt;/' not found in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():  in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:30 America/Sao_Paulo] PHP Fatal error:  Uncaught Exception: String could not be parsed as XML in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php:24
Stack trace:
#0 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php(24): SimpleXMLElement->__construct('<?xml version="...')
#1 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenuFactory.php(12): BuilderMenu->__construct('menu.xml')
#2 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(103): BuilderMenuFactory::getInstance('theme4', 'menu.xml')
#3 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(249): BuilderTemplateParser::parse('<!DOCTYPE html>...', 'theme4')
#4 C:\xampp\htdocs\patrimonio\index.php(13): BuilderTemplateParser::init('layout')
#5 {main}
  thrown in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 62: parser error : Opening and ending tag mismatch: menuitem line 47 and menu in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():     &lt;/menu&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():            ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 63: parser error : Opening and ending tag mismatch: menu line 47 and menuitem in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():   &lt;/menuitem&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():              ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 175: parser error : Opening and ending tag mismatch: menuitem line 47 and menu in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): &lt;/menu&gt; in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():        ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): Entity: line 177: parser error : EndTag: '&lt;/' not found in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct():  in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Warning:  SimpleXMLElement::__construct(): ^ in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:47:34 America/Sao_Paulo] PHP Fatal error:  Uncaught Exception: String could not be parsed as XML in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php:24
Stack trace:
#0 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php(24): SimpleXMLElement->__construct('<?xml version="...')
#1 C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenuFactory.php(12): BuilderMenu->__construct('menu.xml')
#2 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(103): BuilderMenuFactory::getInstance('theme4', 'menu.xml')
#3 C:\xampp\htdocs\patrimonio\app\lib\builder\BuilderTemplateParser.php(249): BuilderTemplateParser::parse('<!DOCTYPE html>...', 'theme4')
#4 C:\xampp\htdocs\patrimonio\index.php(13): BuilderTemplateParser::init('layout')
#5 {main}
  thrown in C:\xampp\htdocs\patrimonio\app\lib\menu\BuilderMenu.php on line 24
[14-Aug-2024 09:55:23 America/Sao_Paulo] PHP Fatal error:  Allowed memory size of 536870912 bytes exhausted (tried to allocate 85999616 bytes) in C:\xampp\htdocs\patrimonio\lib\adianti\widget\base\TElement.php on line 392
[14-Aug-2024 10:08:20 America/Sao_Paulo] PHP Fatal error:  Cannot redeclare LerCodigoQR::__construct() in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 34
[14-Aug-2024 10:08:36 America/Sao_Paulo] PHP Fatal error:  Cannot redeclare LerCodigoQR::__construct() in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 34
[14-Aug-2024 10:11:06 America/Sao_Paulo] PHP Warning:  Undefined array key "key" in C:\xampp\htdocs\patrimonio\app\control\geral\LocalFormView.php on line 29
[14-Aug-2024 10:13:10 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting ")" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 24
[14-Aug-2024 10:13:22 America/Sao_Paulo] PHP Warning:  Undefined array key 1 in C:\xampp\htdocs\patrimonio\lib\adianti\control\TAction.php on line 148
[14-Aug-2024 10:13:40 America/Sao_Paulo] PHP Warning:  Undefined array key 1 in C:\xampp\htdocs\patrimonio\lib\adianti\control\TAction.php on line 148
[14-Aug-2024 10:14:44 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected token ";", expecting ")" in C:\xampp\htdocs\patrimonio\app\control\geral\LerCodigoQR.php on line 24
[14-Aug-2024 10:14:50 America/Sao_Paulo] PHP Warning:  Undefined array key 0 in C:\xampp\htdocs\patrimonio\lib\adianti\control\TAction.php on line 36
